"","Area.Code","Area.Name","Time.period","Value","Decile"
"60051","E82626","Whitwell Surgery",2019,11.84575136,2
"60052","E82638","Stanhope Surgery",2019,25.50518332,7
"60053","E82640","Highfield Surgery",2019,23.416007,6
"60054","E82641","Manor House Surgery",2019,13.2072294,3
"60055","E82643","Archway Surgery",2019,7.775592459,1
"60056","E82644","Coleridge House Medical Centre",2019,18.57166922,5
"60057","E82652","Gossoms End Surgery",2019,8.422749114,1
"60058","E82654","Parsonage Surgery",2019,6.622586106,1
"60059","E82655","South Oxhey Surgery",2019,20.21952124,5
"60060","E82657","Little Bushey Surgery",2019,9.036842839,1
"60061","E82661","The Garden City Surgery",2019,18.62695311,5
"60062","E83003","Oakleigh Road Health Centre",2019,14.02950253,3
"60063","E83005","Lichfield Grove Surgery",2019,12.5059403,2
"60064","E83006","Greenfield Medical Centre",2019,23.02040237,6
"60065","E83007","Squires Lane Medical Practice",2019,19.12810848,5
"60066","E83008","Heathfielde Medical Centre",2019,9.221716177,1
"60067","E83009","Phgh Doctors",2019,11.14138591,2
"60068","E83010","The Speedwell Practice",2019,14.23836231,3
"60069","E83011","The Everglade Medical Practice",2019,30.40216781,8
"60070","E83012","The Old Court House Surgery",2019,14.78739995,3
"60071","E83013","Cornwall House Surgery",2019,12.00519248,2
"60072","E83016","Millway Medical Practice",2019,12.88502109,3
"60073","E83017","Longrove Surgery",2019,13.4290826,3
"60074","E83018","Watling Medical Centre",2019,20.72787463,5
"60075","E83020","St. Georges Medical Centre",2019,15.86594544,4
"60076","E83021","Torrington Park Group Practice",2019,14.2048699,3
"60077","E83024","St andrews Medical Practice.",2019,10.33639252,2
"60078","E83025","Pennine Drive Practice",2019,24.42204981,6
"60079","E83026","Supreme Medical Centre",2019,11.98643018,2
"60080","E83027","188 The Practice",2019,15.62882691,4
"60081","E83028","Parkview Surgery",2019,26.63804914,7
"60082","E83030","Penshurst Gardens Surgery",2019,13.2379982,3
"60083","E83031","The Village Surgery",2019,15.19772903,3
"60084","E83032","Oak Lodge Medical Centre",2019,22.30957072,6
"60085","E83034","Colney Hatch Lane Surgery",2019,18.65881522,5
"60086","E83035","Wentworth Medical Practice.",2019,13.10735847,3
"60087","E83036","Vale Drive Medical Practice",2019,19.26991683,5
"60088","E83037","Derwent Crescent Medical Centre",2019,12.21607702,2
"60089","E83038","Jai Medical Centre",2019,19.35750983,5
"60090","E83039","Ravenscroft Medical Centre",2019,15.93538052,4
"60091","E83041","Wakemans Hill Surgery",2019,20.23648629,5
"60092","E83044","Addington Medical Centre",2019,14.83563387,3
"60093","E83045","Friern Barnet Medical Centre",2019,17.61800339,4
"60094","E83046","Mulberry Medical Practice",2019,21.36508977,5
"60095","E83049","Langstone Way Surgery",2019,15.03338312,3
"60096","E83050","East Finchley Medical Centre",2019,10.89563308,2
"60097","E83053","Lane End Medical Group",2019,14.28185485,3
"60098","E83600","Adler Js-The Surgery",2019,13.64389188,3
"60099","E83613","East Barnet Health Centre",2019,15.31173144,3
"60100","E83621","Brunswick Park Medical Centre",2019,13.62941763,3
"60101","E83622","Temple Fortune Medical Group",2019,12.0122969,2
"60102","E83624","Station Road New Barnet Surgery",2019,15.33472845,3
"60103","E83629","Ebhc Dr P Weston",2019,14.88102561,3
"60104","E83632","Ebhc Dr Cj Peskin",2019,15.26946118,3
"60105","E83637","Colindale Medical Centre Lp",2019,20.64107929,5
"60106","E83638","The Mountfield Surgery",2019,11.70818909,2
"60107","E83639","Rosemary Surgery",2019,15.1544346,3
"60108","E83649","The Hodford Road Practice",2019,15.87398709,4
"60109","E83650","Gloucester Road Surgery",2019,15.30685843,3
"60110","E83653","The Phoenix Practice",2019,16.03045442,4
"60111","E83657","The Hillview Surgery",2019,15.99104997,4
"60112","E83668","Dr Sp Talpahewa",2019,17.08258867,4
"60113","E84002","Forty Willows Surgery",2019,23.82022348,6
"60114","E84003","Premier Medical Centre",2019,21.37683113,5
"60115","E84004","The Circle Practice",2019,16.63260126,4
"60116","E84005","Kings Road Surgery",2019,12.364521,2
"60117","E84006","The Law Medical Group Practice",2019,25.95315417,7
"60118","E84007","Uxendon Crescent Surgery",2019,15.75270252,4
"60119","E84008","Simpson House Medical Centre",2019,16.64666761,4
"60120","E84009","Enderley Road Medical Centre",2019,19.21643393,5
"60121","E84011","St andrews Medical Centre",2019,28.3846203,7
"60122","E84012","Mapesbury Medical Group",2019,24.84736363,6
"60123","E84013","Church End Medical Centre",2019,38.60411355,9
"60124","E84014","Bacon Lane Surgery",2019,17.10810974,4
"60125","E84015","Willow Tree Family Doctors",2019,20.54193389,5
"60126","E84017","Sudbury & Alperton Medical Centre",2019,19.01709444,5
"60127","E84018","Streatfield Health Centre",2019,12.89161724,3
"60128","E84020","Jai Medical Centre (Brent)",2019,19.2766974,5
"60129","E84021","The Willesden Medical Centre",2019,27.99675893,7
"60130","E84022","Roxbourne Medical Centre",2019,20.44667878,5
"60131","E84023","Park House Medical Centre",2019,22.73122964,6
"60132","E84024","The Pinn Medical Centre",2019,8.379485521,1
"60133","E84025","The Lonsdale Medical Centre",2019,22.66836879,6
"60134","E84028","The Stonebridge Practice",2019,40.0962919,9
"60135","E84030","Aksyr Medical Practice",2019,29.49874094,8
"60136","E84031","Brentfield Medical Centre",2019,42.12907,10
"60137","E84032","Ellis Practice",2019,25.62569943,7
"60138","E84033","Chalkhill Family Practice",2019,25.21527464,7
"60139","E84036","Gladstone Medical Centre",2019,30.46474055,8
"60140","E84039","Honeypot Medical Centre",2019,16.08555,4
"60141","E84040","The Pinner Road Surgery",2019,14.00383292,3
"60142","E84042","Kilburn Park Medical Centre",2019,33.21472929,9
"60143","E84044","The Northwick Surgery",2019,17.53119958,4
"60144","E84048","The Fryent Way Surgery",2019,18.82686515,5
"60145","E84049","Brampton Health Centre",2019,20.20873218,5
"60146","E84051","Stanley Corner Medical Centre",2019,22.23513863,6
"60147","E84053","Hatch End Medical Centre",2019,10.00762875,1
"60148","E84057","The Stanmore Medical Centre",2019,13.16586051,3
"60149","E84058","GP direct",2019,17.80499111,4
"60150","E84059","The Allendale Road Surgery",2019,13.76679817,3
"60151","E84061","Elliott Hall Medical Ctr.",2019,11.07702224,2
"60152","E84062","The Shaftesbury Medical Centre",2019,18.10141236,4
"60153","E84063","Lancelot Medical Centre",2019,23.45814954,6
"60154","E84066","Hazeldene Medical Centre",2019,24.94321741,7
"60155","E84067","Church Lane Surgery",2019,20.1830559,5
"60156","E84068","The Ridgeway Surgery",2019,10.61595236,2
"60157","E84069","Belmont Health Centre",2019,17.49680166,4
"60158","E84070","Pinner View Medical Centre",2019,13.62738382,3
"60159","E84074","Freuchen Medical Centre",2019,34.80243323,9
"60160","E84075","Mollison Way Surgery",2019,16.0752959,4
"60161","E84076","Oxgate Gardens Surgery",2019,28.7269923,7
"60162","E84077","The Sheldon Practice",2019,25.96279077,7
"60163","E84078","Kingsbury Health and Wellbeing",2019,18.20359895,4
"60164","E84080","Staverton Surgery",2019,22.78155936,6
"60165","E84083","Lanfranc Medical Centre",2019,16.45406372,4
"60166","E84086","Walm Lane Surgery",2019,22.53947142,6
"60167","E84601","Kenton Bridge Medical Centre Dr M Abu",2019,14.87335847,3
"60168","E84617","The Civic Medical Centre",2019,18.90951264,5
"60169","E84620","Preston Road Surgery",2019,19.20401722,5
"60170","E84624","Park Road Surgery",2019,39.16135423,9
"60171","E84626","The Sunflower Medical Centre",2019,22.18004769,6
"60172","E84635","The Surgery",2019,22.96563046,6
"60173","E84637","Hilltop Medical Practice",2019,41.19877415,10
"60174","E84638","Alperton Medical Centre",2019,21.9839942,6
"60175","E84645","Park Royal Medical Practice",2019,35.1329687,9
"60176","E84646","The Streatfield Medical Centre",2019,15.22395509,3
"60177","E84647","Kenton Clinic",2019,14.91631545,3
"60178","E84653","Zain Medical Centre",2019,17.93871705,4
"60179","E84656","Roundwood Park Medical Centre",2019,31.86140235,8
"60180","E84658","Aspri Medical Centre",2019,20.5107242,5
"60181","E84663","Kenton Bridge Medical Centre - Dr Raja",2019,14.13864509,3
"60182","E84665","Neasden Medical Centre",2019,32.97356348,8
"60183","E84667","Blessing Medical Centre",2019,28.90815232,7
"60184","E84674","Chichele Road Surgery",2019,26.54475104,7
"60185","E84676","Headstone Lane Medical Centre",2019,16.2539528,4
"60186","E84678","Preston Medical Centre",2019,20.75231653,5
"60187","E84680","Headstone Road Surgery",2019,16.49879152,4
"60188","E84681","Savita Medical Centre",2019,18.93633515,5
"60189","E84684","The Tudor House Medical Centre",2019,28.57086637,7
"60190","E84685","Sudbury Surgery",2019,19.27509302,5
"60191","E84693","St. Peter's Medical Centre",2019,15.2926812,3
"60192","E84696","Peel Precinct Surgery",2019,33.23542902,9
"60193","E84699","Kings Edge Medical Centre",2019,19.18134181,5
"60194","E84701","Pearl Medical Practice",2019,22.25528499,6
"60195","E84702","Willesden Green Surgery",2019,25.40382326,7
"60196","E84704","St.Georges Medical Centre",2019,30.0461575,8
"60197","E84709","Wembley Park Drive Medical Centre",2019,22.55404912,6
"60198","E84713","The Enterprise Practice",2019,17.27440484,4
"60199","E85001","Thornbury Road Centre For Health",2019,16.30430715,4
"60200","E85003","North End Medical Centre",2019,22.46699442,6
"60201","E85004","Albany Practice",2019,26.20978594,7
"60202","E85005","The Surgery, Dr Dasgupta & Partners",2019,30.1975247,8
"60203","E85006","Waterside Medical Centre",2019,32.22679921,8
"60204","E85007","St.Margarets Practice",2019,17.38285912,4
"60205","E85008","North Fulham Surgery",2019,23.78191292,6
"60206","E85012","Ks Medical Centre",2019,27.47987731,7
"60207","E85013","Westseven Gp",2019,22.12434373,6
"60208","E85014","Northfields Surgery",2019,11.61961632,2
"60209","E85015","Hounslow Medical Centre",2019,21.57344233,5
"60210","E85016","Richford Gate Medical Centre",2019,24.24028619,6
"60211","E85018","Dr Sood's Practice",2019,23.89049396,6
"60212","E85019","Crown Street Surgery",2019,27.44853879,7
"60213","E85020","Brook Green Medical Centre",2019,21.32550242,5
"60214","E85021","Yeading Medical Centre",2019,29.80197837,8
"60215","E85023","Chepstow Gardens Medical Centre",2019,26.26949453,7
"60216","E85024","Carlton Surgery",2019,23.08842171,6
"60217","E85025","Cassidy Road Medical Centre",2019,20.32405549,5
"60218","E85026","Gordon House Surgery",2019,19.9322688,5
"60219","E85028","Hillcrest Surgery",2019,20.18278414,5
"60220","E85029","The Medical Centre, Dr Jefferies & Partn",2019,18.99368218,5
"60221","E85030","Chiswick Health Practice",2019,13.7528095,3
"60222","E85032","Ashchurch Surgery",2019,23.78331654,6
"60223","E85033","Hammersmith Surgery",2019,23.99829194,6
"60224","E85034","Grosvenor House Surgery",2019,26.40001609,7
"60225","E85035","Mount Medical Centre",2019,25.52702494,7
"60226","E85038","The Surgery, Dr Mangwana & Partners",2019,13.31887213,3
"60227","E85040","West4 Gps",2019,14.67986655,3
"60228","E85041","Hanwell Health Centre (Naish)",2019,21.71519172,6
"60229","E85042","The New Surgery",2019,26.8476042,7
"60230","E85045","Twickenham Park Medical Centre",2019,20.78200344,5
"60231","E85046","Eastmead Avenue Surgery",2019,22.96366536,6
"60232","E85048","Dr Canisius & Dr Hasan, Parkview Cfh&W",2019,32.02883484,8
"60233","E85049","Belmont Medical Centre",2019,28.90946085,8
"60234","E85050","Greenford Road Med.Ctr.",2019,21.77915393,6
"60235","E85051","Greenford Avenue Fhp",2019,27.86412262,7
"60236","E85052","Cranford Medical Centre",2019,22.12196174,6
"60237","E85053","The Medical Centre",2019,26.48839087,7
"60238","E85054","Hillview Surgery",2019,16.12950234,4
"60239","E85055","The Bush Doctors",2019,28.45994651,7
"60240","E85056","St Davids Practice",2019,23.15845169,6
"60241","E85057","Queens Walk Practice",2019,12.37357971,2
"60242","E85058","Blue Wing Family Doctor Unit",2019,22.00531559,6
"60243","E85059","Chestnut Practice",2019,21.98513535,6
"60244","E85060","Kingfisher Practice",2019,16.36292393,4
"60245","E85061","Welcome Practice",2019,28.11291817,7
"60246","E85062","Firstcare Practice",2019,21.13531693,5
"60247","E85064","West End Surgery",2019,29.17053267,8
"60248","E85066","The Bedford Park Surgery",2019,12.0147336,2
"60249","E85069","Oldfield Family Practice",2019,23.55019271,6
"60250","E85071","Clifford House Medical Centre",2019,23.67411243,6
"60251","E85074","Brook Green Surgery",2019,19.62134517,5
"60252","E85075","Chiswick Family Practice",2019,20.4211031,5
"60253","E85077","Shepherds Bush Medical Centre",2019,27.71911777,7
"60254","E85083","Dr Sivanesan & Partner",2019,26.25840941,7
"60255","E85088","Elmbank Surgery",2019,30.09063769,8
"60256","E85090","Hammond Road Surgery",2019,26.52516719,7
"60257","E85091","Brunswick Road Med.Ctr.",2019,20.74845818,5
"60258","E85096","Medical Centre",2019,23.76617243,6
"60259","E85098","Islip Manor Medical Centre",2019,28.79001119,7
"60260","E85099","The Avenue Surgery",2019,19.14629794,5
"60261","E85103","Lady Margaret Road Medical Centre",2019,26.70317402,7
"60262","E85105","Allenby Clinic",2019,24.55308923,6
"60263","E85107","The Mill Hill Surgery",2019,28.5729802,7
"60264","E85108","Mandeville Medical Centre",2019,26.68555742,7
"60265","E85109","The Acton Health Centre",2019,29.32495436,8
"60266","E85111","Perivale Medical Clinic",2019,18.54275173,5
"60267","E85112","Elmtrees Surgery",2019,14.39221363,3
"60268","E85113","Redwood Practice",2019,16.71266052,4
"60269","E85114","Crosslands Surgery",2019,22.94346048,6
"60270","E85115","Pentelow Practice",2019,23.43380859,6
"60271","E85116","The Cuckoo Lane Practice",2019,21.05781136,5
"60272","E85118","The Fulham Medical Centre",2019,18.99844292,5
"60273","E85119","The Mwh Practice",2019,26.16498866,7
"60274","E85120","The Argyle Surgery",2019,21.5582441,5
"60275","E85121","Guru Nanak Medical Centre",2019,26.04514049,7
"60276","E85122","The Florence Road Surgery",2019,17.38935928,4
"60277","E85123","The Corfton Road Surgery",2019,16.67762783,4
"60278","E85124","Gp At Hand",2019,23.13621298,6
"60279","E85125","Sterndale Surgery",2019,20.78915193,5
"60280","E85126","Green Practice",2019,22.1333485,6
"60281","E85127","The Barnabas Medical Ctre",2019,18.49121768,5
"60282","E85128","Sands End Health Clinic",2019,18.74265542,5
"60283","E85129","The Mansell Road Practice",2019,20.8286279,5
"60284","E85130","Chiswick Family Practice",2019,18.91687699,5
"60285","E85600","Willow Practice",2019,16.27797319,4
"60286","E85605","Brentford Group Practice",2019,25.35197431,7
"60287","E85617","Acton Town Medical Centre",2019,21.22064538,5
"60288","E85623","Somerset Medical Centre",2019,23.87466975,6
"60289","E85624","Dr Uppal & Partn, Parkview Ctr For H&W",2019,29.46783081,8
"60290","E85625","Chiswick Family Drs Practice",2019,14.89706784,3
"60291","E85628","Elthorne Park Surgery",2019,15.07705229,3
"60292","E85630","Western Avenue Surgery",2019,25.35797272,7
"60293","E85633","The Southall Medical Ctr.",2019,27.29029324,7
"60294","E85635","The Vale Surgery",2019,23.77192835,6
"60295","E85636","Park Medical Centre",2019,21.49745401,5
"60296","E85640","The Churchfield Road Surgery",2019,24.97650424,7
"60297","E85643","Meadow View",2019,20.65320455,5
"60298","E85649","Fulham Cross Medical Centre",2019,19.51953601,5
"60299","E85656","Sunrise Medical Centre",2019,27.79854336,7
"60300","E85657","Ealing Park Health Centre",2019,21.23460995,5
"60301","E85658","Holly Road Medical Centre",2019,16.74002926,4
"60302","E85659","Dr Rk Kukar, Parkview Ctr For H&W",2019,32.59337821,8
"60303","E85663","The Saluja Clinic",2019,28.15339541,7
"60304","E85672","Salisbury Surgery",2019,20.3375857,5
"60305","E85677","The Horn Lane Surgery",2019,24.47848764,6
"60306","E85680","Cloister Road Surgery",2019,22.68489482,6
"60307","E85681","Jersey Practice",2019,26.03199383,7
"60308","E85682","Dormers Wells Medical Centre",2019,29.41202554,8
"60309","E85683","Glebe Street Surgery",2019,13.33491369,3
"60310","E85685","The Lilyville Surgery",2019,12.6340271,2
"60311","E85687","Acton Lane Medical Centre",2019,21.83621193,6
"60312","E85692","Wellesley Road Practice",2019,15.40875089,4
"60313","E85693","Grove Park Surgery",2019,15.21064579,3
"60314","E85694","The Boileau Road Surgery",2019,13.52549051,3
"60315","E85696","Clifford Road Surgery",2019,22.99168254,6
"60316","E85697","Greenbrook Bedfont",2019,24.0009449,6
"60317","E85699","Grove Village Medical Centre",2019,25.50864669,7
"60318","E85700","Manor House Practice",2019,23.45498425,6
"60319","E85707","Skyways Medical Centre",2019,22.8152429,6
"60320","E85708","Gill Medical Practice",2019,22.82908424,6
"60321","E85712","Goodcare Practice",2019,30.31520305,8
"60322","E85713","Hounslow Family Practice",2019,21.28736431,5
"60323","E85714","The Pitshanger Lane Surgery",2019,13.74936643,3
